Name,Address,Type,Bedroom limit,Guest limit,Expiration date,Location,Y,X
734 Union St Unit 201,734 Union St Unit 201,Short Term Rental Commercial Owner,2,4,12/20/2022 23:59,"(29.9512226121366, -90.0710779803789)",29.9512226121366, -90.0710779803789
2228 N Rampart St,2228 N Rampart St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9675311930302, -90.0557987875747)",29.9675311930302, -90.0557987875747
2200 Oretha Castle Haley Blvd Apt 8,2200 Oretha Castle Haley Blvd Apt 8,Short Term Rental Commercial Owner,1,2,10/30/2023 23:59,"(29.9366712754781, -90.083221623447)",29.9366712754781, -90.083221623447
4537 Constance St,4537 Constance St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9198290681908, -90.103636381046)",29.9198290681908, -90.103636381046
625 S Dupre St,625 S Dupre St,Short Term Rental Commercial Owner,3,6,12/20/2022 23:59,"(29.9626482321188, -90.0939890594771)",29.9626482321188, -90.0939890594771
2749 Conti St,2749 Conti St,Short Term Rental Commercial Owner,3,6,12/19/2022 23:59,"(29.9689331360573, -90.0861764990463)",29.9689331360573, -90.0861764990463
2455 Laharpe St,2455 Laharpe St,Short Term Rental Residential Owner,,,2/1/2023 23:59,"(29.977517075452, -90.0744663345464)",29.977517075452, -90.0744663345464
735 S Salcedo St,735 S Salcedo St,Short Term Rental Commercial Owner,5,10,1/21/2023 0:00,"(29.9622387303464, -90.0968801348317)",29.9622387303464, -90.0968801348317
2030 General Taylor St,2030 General Taylor St,Short Term Rental Residential Owner,3,6,7/6/2023 23:59,"(29.9315320330571, -90.097873915804)",29.9315320330571, -90.097873915804
1723 Pauger St,1723 Pauger St,Short Term Rental Commercial Owner,3,6,12/17/2022 23:59,"(29.9678680157171, -90.0602572866955)",29.9678680157171, -90.0602572866955
1808 Fourth St,1808 Fourth St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.933265296492, -90.0866737122111)",29.933265296492, -90.0866737122111
3943 General Taylor St,3943 General Taylor St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9495262020441, -90.1021040073444)",29.9495262020441, -90.1021040073444
24108 Chef Menteur Hwy,24108 Chef Menteur Hwy,Short Term Rental Commercial Owner,3,6,10/31/2023 23:59,"(30.1149714829165, -89.7613258898976)",30.1149714829165, -89.7613258898976
137 N Cortez St,137 N Cortez St,Short Term Rental Commercial Owner,5,10,12/17/2022 23:59,"(29.9734305018554, -90.0969500788359)",29.9734305018554, -90.0969500788359
2114 Jackson Ave,2114 Jackson Ave,Short Term Rental Commercial Owner,3,6,6/8/2023 23:59,"(29.9393459000165, -90.0852727052421)",29.9393459000165, -90.0852727052421
5340 Pasteur Blvd,5340 Pasteur Blvd,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(30.0137237970585, -90.0630717643521)",30.0137237970585, -90.0630717643521
339 Carondelet St Apt 4B,339 Carondelet St Apt 4B,Short Term Rental Commercial Owner,1,2,12/20/2022 23:59,"(29.9511149813526, -90.071620318848)",29.9511149813526, -90.071620318848
1228 Music St,1228 Music St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9705653836421, -90.0512866699319)",29.9705653836421, -90.0512866699319
4600 Kendall Dr,4600 Kendall Dr,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(30.0071777455087, -90.0384137699813)",30.0071777455087, -90.0384137699813
2620 Magazine St Unit B,2620 Magazine St Unit B,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9266906935927, -90.0812695072768)",29.9266906935927, -90.0812695072768
208 Walnut St Apt A,208 Walnut St Apt A,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9275238591785, -90.1325013587465)",29.9275238591785, -90.1325013587465
1520 St Roch Ave,1520 St Roch Ave,Short Term Rental Residential Owner,2,4,7/2/2023 23:59,"(29.9733194324006, -90.0527538825395)",29.9733194324006, -90.0527538825395
1110 Erato St Unit 1,1110 Erato St Unit 1,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9393089722026, -90.0714323281201)",29.9393089722026, -90.0714323281201
7318 Pitt St,7318 Pitt St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9334229533314, -90.1316532410012)",29.9334229533314, -90.1316532410012
515 First St,515 First St,Short Term Rental Commercial Owner,5,10,7/4/2023 23:59,"(29.9231908465096, -90.0755102488076)",29.9231908465096, -90.0755102488076
2213 Chartres St Apt 2,2213 Chartres St Apt 2,Short Term Rental Commercial Owner,1,2,12/20/2022 23:59,"(29.9637506792249, -90.0558881588377)",29.9637506792249, -90.0558881588377
4217 Camp St,4217 Camp St,Short Term Rental Residential Owner,4,8,3/1/2023 0:00,"(29.9220640307091, -90.0997136691685)",29.9220640307091, -90.0997136691685
2313 Royal St,2313 Royal St,Short Term Rental Residential Owner,1,2,1/31/2023 23:59,"(29.9647757873464, -90.0548339247259)",29.9647757873464, -90.0548339247259
1809 Coliseum St,1809 Coliseum St,Short Term Rental Residential Owner,3,6,7/5/2023 23:59,"(29.9342627354415, -90.0757994743036)",29.9342627354415, -90.0757994743036
917 Whitney Ave,917 Whitney Ave,Short Term Rental Residential Owner,2,4,7/4/2023 23:59,"(29.9457864441723, -90.0410308500047)",29.9457864441723, -90.0410308500047
4214 Dauphine St,4214 Dauphine St,Short Term Rental Residential Owner,2,4,2/1/2023 23:59,"(29.9618479717797, -90.0341372448792)",29.9618479717797, -90.0341372448792
327 Newton St,327 Newton St,Short Term Rental Residential Owner,,,1/29/2023 23:59,"(29.9452771909151, -90.0526512660934)",29.9452771909151, -90.0526512660934
1111 Governor Nicholls St Apt B,1111 Governor Nicholls St Apt B,Short Term Rental Commercial Owner,2,4,2/1/2023 23:59,"(29.9649150954578, -90.0649958767637)",29.9649150954578, -90.0649958767637
816 Second St,816 Second St,Short Term Rental Residential Owner,2,4,2/1/2023 23:59,"(29.9253156506862, -90.0784888398224)",29.9253156506862, -90.0784888398224
1603 N Lopez St,1603 N Lopez St,Short Term Rental Residential Owner,1,2,7/5/2023 23:59,"(29.9805129189438, -90.0833543180853)",29.9805129189438, -90.0833543180853
1734 Henriette Delille St Apt E,1734 Henriette Delille St Apt E,Short Term Rental Commercial Owner,1,2,1/30/2023 23:59,"(29.9680220506775, -90.0624688374961)",29.9680220506775, -90.0624688374961
5423 Seminary Pl,5423 Seminary Pl,Short Term Rental Residential Owner,2,4,6/1/2023 23:59,"(30.0150158379379, -90.0443901164915)",30.0150158379379, -90.0443901164915
2111 Elysian Fields Ave,2111 Elysian Fields Ave,Short Term Rental Residential Owner,3,6,5/30/2023 23:59,"(29.9790091095642, -90.0573009880157)",29.9790091095642, -90.0573009880157
834 France St,834 France St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9628083502012, -90.0343707363659)",29.9628083502012, -90.0343707363659
4510 Magazine St,4510 Magazine St,Short Term Rental Commercial Owner,3,6,5/31/2023 23:59,"(29.9205845179855, -90.1030449718852)",29.9205845179855, -90.1030449718852
1615 Columbus St,1615 Columbus St,Short Term Rental Commercial Owner,3,6,5/30/2023 23:59,"(29.9714876311564, -90.0675922976297)",29.9714876311564, -90.0675922976297
2504 Dumaine St,2504 Dumaine St,Short Term Rental Residential Owner,3,6,4/20/2023 23:59,"(29.9704452200861, -90.0792952051576)",29.9704452200861, -90.0792952051576
837 Jackson Ave Apt A,837 Jackson Ave Apt A,Short Term Rental Commercial Owner,2,4,6/14/2023 23:59,"(29.9279308338573, -90.0750727287196)",29.9279308338573, -90.0750727287196
1306 Elysian Fields Ave,1306 Elysian Fields Ave,Short Term Rental Residential Owner,5,10,4/14/2023 23:59,"(29.9707335223386, -90.0573339704139)",29.9707335223386, -90.0573339704139
8135 Panola St,8135 Panola St,Short Term Rental Residential Owner,2,4,5/16/2023 23:59,"(29.9543574832209, -90.1235862233097)",29.9543574832209, -90.1235862233097
3104 Royal St,3104 Royal St,Short Term Rental Residential Owner,1,2,6/16/2023 23:59,"(29.9633492331508, -90.0452999968125)",29.9633492331508, -90.0452999968125
2327 Aubry St,2327 Aubry St,Short Term Rental Commercial Owner,3,6,6/11/2023 23:59,"(29.9797744385789, -90.0701992251311)",29.9797744385789, -90.0701992251311
2523 Gravier St,2523 Gravier St,Short Term Rental Commercial Owner,2,4,11/3/2023 23:59,"(29.9597939524838, -90.0893217415139)",29.9597939524838, -90.0893217415139
8237 Pritchard Pl,8237 Pritchard Pl,Short Term Rental Residential Owner,3,6,5/31/2023 23:59,"(29.9611236286678, -90.1181403230942)",29.9611236286678, -90.1181403230942
1126 N Dorgenois St,1126 N Dorgenois St,Short Term Rental Residential Owner,3,6,1/29/2023 23:59,"(29.9733636500304, -90.0780958442078)",29.9733636500304, -90.0780958442078
6612 Canal Blvd,6612 Canal Blvd,Short Term Rental Residential Owner,1,2,2/3/2023 23:59,"(30.0109135909557, -90.107813094218)",30.0109135909557, -90.107813094218
353 Baronne St Apt 201,353 Baronne St Apt 201,Short Term Rental Commercial Owner,2,4,12/22/2022 23:59,"(29.9512588923788, -90.073012390641)",29.9512588923788, -90.073012390641
3673 Tchoupitoulas St,3673 Tchoupitoulas St,Short Term Rental Commercial Owner,1,2,12/24/2022 23:59,"(29.9179717651827, -90.0921436320157)",29.9179717651827, -90.0921436320157
1812 Carondelet St Unit 1,1812 Carondelet St Unit 1,Short Term Rental Commercial Owner,4,8,12/26/2022 23:59,"(29.936869242871, -90.0788701951062)",29.936869242871, -90.0788701951062
828 Valence St,828 Valence St,Short Term Rental Commercial Owner,1,2,12/26/2022 23:59,"(29.9201529871236, -90.105110637492)",29.9201529871236, -90.105110637492
INDIGO ST. CHARLES,705 COMMON STREET,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,,#VALUE!,#VALUE!
4130 Dauphine St,4130 Dauphine St,Short Term Rental Residential Owner,1,2,2/2/2023 23:59,"(29.9619998611266, -90.0347536502265)",29.9619998611266, -90.0347536502265
1629 Toledano St Unit 103,1629 Toledano St Unit 103,Short Term Rental Residential Owner,1,2,6/16/2023 23:59,"(29.9295196567876, -90.0904545756832)",29.9295196567876, -90.0904545756832
909 Touro St,909 Touro St,Short Term Rental Residential Owner,1,2,1/31/2023 23:59,"(29.9666507455557, -90.0590370092164)",29.9666507455557, -90.0590370092164
1932 S Lopez St,1932 S Lopez St,Short Term Rental Residential Owner,2,4,6/16/2023 23:59,"(29.9510800749554, -90.1059796906037)",29.9510800749554, -90.1059796906037
1035 Port St,1035 Port St,Short Term Rental Residential Owner,2,4,6/12/2023 23:59,"(29.9682481217115, -90.0492495701128)",29.9682481217115, -90.0492495701128
1033 Port St,1033 Port St,Short Term Rental Residential Owner,4,8,6/12/2023 23:59,"(29.9682071658695, -90.0492599831402)",29.9682071658695, -90.0492599831402
2018 N Broad St,2018 N Broad St,Short Term Rental Residential Owner,2,4,6/1/2023 23:59,"(29.9843455123644, -90.070450727857)",29.9843455123644, -90.070450727857
2718 Magazine St,2718 Magazine St,Short Term Rental Commercial Owner,2,4,4/16/2023 23:59,"(29.9262919849937, -90.0819877597308)",29.9262919849937, -90.0819877597308
2518 Dryades St,2518 Dryades St,Short Term Rental Residential Owner,,,6/2/2023 23:59,"(29.9345017424027, -90.0858140857151)",29.9345017424027, -90.0858140857151
2419 Pine St,2419 Pine St,Short Term Rental Residential Owner,1,2,5/30/2023 23:59,"(29.9528016677375, -90.1154316254333)",29.9528016677375, -90.1154316254333
4025 Magazine St,4025 Magazine St,Short Term Rental Commercial Owner,2,4,4/28/2023 23:59,"(29.9212439341465, -90.0975407247146)",29.9212439341465, -90.0975407247146
336 Camp St Apt 301,336 Camp St Apt 301,Short Term Rental Commercial Owner,2,4,5/26/2023 23:59,"(29.9501907663771, -90.0689507341337)",29.9501907663771, -90.0689507341337
6600 Harbourview Dr,6600 Harbourview Dr,Short Term Rental Residential Owner,3,6,6/1/2023 23:59,"(30.0220764292134, -90.0117464270023)",30.0220764292134, -90.0117464270023
628 Orange St,628 Orange St,Short Term Rental Commercial Owner,3,6,4/6/2023 23:59,"(29.9322117072216, -90.067616187483)",29.9322117072216, -90.067616187483
4508 Magazine St,4508 Magazine St,Short Term Rental Commercial Owner,3,6,5/31/2023 23:59,"(29.9205900939023, -90.1030031056976)",29.9205900939023, -90.1030031056976
7824 Marquis St,7824 Marquis St,Short Term Rental Residential Owner,1,2,5/30/2023 23:59,"(30.0519628762615, -89.9743807174264)",30.0519628762615, -89.9743807174264
2724 General Pershing St,2724 General Pershing St,Short Term Rental Commercial Owner,5,10,6/2/2023 23:59,"(29.9378452980983, -90.1020821938138)",29.9378452980983, -90.1020821938138
216 N Bernadotte St,216 N Bernadotte St,Short Term Rental Residential Owner,1,2,6/1/2023 23:59,"(29.9805461837046, -90.1064863235226)",29.9805461837046, -90.1064863235226
3624 Cadillac St,3624 Cadillac St,Short Term Rental Residential Owner,1,2,5/30/2023 23:59,"(29.9941607528411, -90.0818884633901)",29.9941607528411, -90.0818884633901
3233 St Thomas St,3233 St Thomas St,Short Term Rental Commercial Owner,5,10,5/8/2023 23:59,"(29.9193377338756, -90.0848950090263)",29.9193377338756, -90.0848950090263
4327 N Derbigny St,4327 N Derbigny St,Short Term Rental Residential Owner,1,2,5/31/2023 23:59,"(29.9710861824779, -90.0301703568677)",29.9710861824779, -90.0301703568677
4519 Baudin St,4519 Baudin St,Short Term Rental Residential Owner,1,2,5/30/2023 23:59,"(29.974397306269, -90.1085136150647)",29.974397306269, -90.1085136150647
"1814 Martin Luther King, Jr Blvd","1814 Martin Luther King, Jr Blvd",Short Term Rental Commercial Owner,4,8,5/31/2023 23:59,"(29.9405977333448, -90.0784160025825)",29.9405977333448, -90.0784160025825
2439 Decatur St,2439 Decatur St,Short Term Rental Residential Owner,2,4,6/2/2023 23:59,"(29.9629078391018, -90.0529375116462)",29.9629078391018, -90.0529375116462
1513 St Charles Ave Apt A,1513 St Charles Ave Apt A,Short Term Rental Commercial Owner,2,4,6/2/2023 23:59,"(29.93892154815, -90.0759298078268)",29.93892154815, -90.0759298078268
"1812 Martin Luther King, Jr Blvd","1812 Martin Luther King, Jr Blvd",Short Term Rental Commercial Owner,4,8,5/31/2023 23:59,"(29.9405841582477, -90.078393975729)",29.9405841582477, -90.078393975729
617 N Rocheblave St,617 N Rocheblave St,Short Term Rental Commercial Owner,5,10,6/2/2023 23:59,"(29.9680982924113, -90.0812730386247)",29.9680982924113, -90.0812730386247
1935 Duels St,1935 Duels St,Short Term Rental Residential Owner,5,10,4/20/2023 23:59,"(29.9855108696221, -90.0643486324559)",29.9855108696221, -90.0643486324559
124 S Cortez St,124 S Cortez St,Short Term Rental Residential Owner,1,2,4/21/2023 23:59,"(29.9717800982758, -90.098004129756)",29.9717800982758, -90.098004129756
1320 Mandeville St,1320 Mandeville St,Short Term Rental Residential Owner,1,2,4/19/2023 23:59,"(29.971214290769, -90.0547088995386)",29.971214290769, -90.0547088995386
1825 Seventh St,1825 Seventh St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9319940001151, -90.0896984102266)",29.9319940001151, -90.0896984102266
5133 Elysian Fields Ave,5133 Elysian Fields Ave,Short Term Rental Residential Owner,2,4,5/31/2023 23:59,"(30.0107815883785, -90.0598112578041)",30.0107815883785, -90.0598112578041
2233 Brainard St,2233 Brainard St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9352692551608, -90.0826962742159)",29.9352692551608, -90.0826962742159
2439 Gravier St,2439 Gravier St,Short Term Rental Commercial Owner,3,6,11/1/2023 23:59,"(29.9594664908736, -90.088694322252)",29.9594664908736, -90.088694322252
2441 Decatur St,2441 Decatur St,Short Term Rental Residential Owner,2,4,6/2/2023 23:59,"(29.962910240002, -90.0528903279827)",29.962910240002, -90.0528903279827
2127 Milan St,2127 Milan St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9321403656226, -90.1001196057547)",29.9321403656226, -90.1001196057547
620 Pauline St,620 Pauline St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9614131056613, -90.0387405174752)",29.9614131056613, -90.0387405174752
4516 Pitt St,4516 Pitt St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9254578517266, -90.1038750352918)",29.9254578517266, -90.1038750352918
2911 Laurel St,2911 Laurel St,Short Term Rental Residential Owner,1,2,10/6/2023 13:41,"(29.9236902786081, -90.0829207573402)",29.9236902786081, -90.0829207573402
1415 Burgundy St,1415 Burgundy St,Short Term Rental Residential Owner,1,2,3/1/2023 0:00,"(29.9656128678409, -90.0624008907106)",29.9656128678409, -90.0624008907106
4631 Clara St,4631 Clara St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9380073279769, -90.1062412514576)",29.9380073279769, -90.1062412514576
3015 Chartres St,3015 Chartres St,Short Term Rental Commercial Owner,5,10,10/31/2023 23:59,"(29.9628983006115, -90.0470640868498)",29.9628983006115, -90.0470640868498
1734 Clio St,1734 Clio St,Short Term Rental Commercial Owner,3,6,6/1/2023 23:59,"(29.9424108632503, -90.0759361425888)",29.9424108632503, -90.0759361425888
1433 Kentucky St,1433 Kentucky St,Short Term Rental Residential Owner,1,2,6/1/2023 23:59,"(29.968256932924, -90.0293714322717)",29.968256932924, -90.0293714322717
4219 Lasalle St,4219 Lasalle St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9345734196994, -90.1010288530123)",29.9345734196994, -90.1010288530123
1423 Henriette Delille St Unit D,1423 Henriette Delille St Unit D,Short Term Rental Residential Owner,,,6/10/2023 23:59,"(29.9671423259283, -90.0641840913274)",29.9671423259283, -90.0641840913274
2820 Eagle St,2820 Eagle St,Short Term Rental Residential Owner,5,10,6/15/2023 23:59,"(29.9640493324185, -90.1229563717756)",29.9640493324185, -90.1229563717756
839 Jackson Ave Apt A,839 Jackson Ave Apt A,Short Term Rental Commercial Owner,2,4,6/14/2023 23:59,"(29.9280167627574, -90.0751408186039)",29.9280167627574, -90.0751408186039
1537 Dublin St,1537 Dublin St,Short Term Rental Residential Owner,3,6,5/27/2023 23:59,"(29.9507365262051, -90.1276729661593)",29.9507365262051, -90.1276729661593
1807 S Lopez St,1807 S Lopez St,Short Term Rental Residential Owner,3,6,6/1/2023 23:59,"(29.9525162477381, -90.1053421577303)",29.9525162477381, -90.1053421577303
1727 Henriette Delille St,1727 Henriette Delille St,Short Term Rental Residential Owner,3,6,6/21/2023 23:59,"(29.9683726255635, -90.061968339967)",29.9683726255635, -90.061968339967
2905 Ursulines Ave,2905 Ursulines Ave,Short Term Rental Residential Owner,4,8,6/21/2023 23:59,"(29.9759082540301, -90.0827308486612)",29.9759082540301, -90.0827308486612
1359 Crescent St,1359 Crescent St,Short Term Rental Residential Owner,3,6,6/22/2023 23:59,"(30.0132542744164, -90.0798551307202)",30.0132542744164, -90.0798551307202
